recordType,parentInstitution,ntaInstitutionType,collegeOrCampus,entityType,collegeType,location,programme,duration,admissionYear,classXIIStatus,classXIIMinimumMarks,classXIIEligibility,cuetStatus,cuetPaperCodes,categoryQuotaStatus,seatValue,seatType,counsellingRoute,historicalCutoffStatus,verificationStatus,sourceUrls,documentTitlesPagesSections,notes
collegeProgramme,University of Delhi,Central University,Gargi College,college,college,Delhi,B.A. Programme (German + Political Science),,2026,incomplete,,,incomplete,,unavailable,,published category seat matrix,DU CSAS-UG 2026,unavailable,incomplete,https://admission.uod.ac.in/userfiles/downloads/03-07-2026-UGSeatMatrix2026.pdf | https://www.du.ac.in/?page=colleges-at-du | https://admission.uod.ac.in/userfiles/downloads/2025/07032025_UG-BOI_compressed-1.pdf,"Seat Matrix for Admission to Undergraduate Programmes Academic Session 2026-27, University of Delhi — PDF p. 11 | Colleges at DU, University of Delhi — Official college list; name corroboration | UG Bulletin of Information 2025, University of Delhi — Common eligibility framework; programme-specific rules not copied into this row",College name and category seats verified in the official 2026 DU matrix. | Class XII eligibility and CUET subjects remain separate fields and are intentionally incomplete here.
collegeProgramme,University of Delhi,Central University,Gargi College,college,college,Delhi,B.A. Programme (Hindi + History),,2026,incomplete,,,incomplete,,unavailable,,published category seat matrix,DU CSAS-UG 2026,unavailable,incomplete,https://admission.uod.ac.in/userfiles/downloads/03-07-2026-UGSeatMatrix2026.pdf | https://www.du.ac.in/?page=colleges-at-du | https://admission.uod.ac.in/userfiles/downloads/2025/07032025_UG-BOI_compressed-1.pdf,"Seat Matrix for Admission to Undergraduate Programmes Academic Session 2026-27, University of Delhi — PDF p. 11 | Colleges at DU, University of Delhi — Official college list; name corroboration | UG Bulletin of Information 2025, University of Delhi — Common eligibility framework; programme-specific rules not copied into this row",College name and category seats verified in the official 2026 DU matrix. | Class XII eligibility and CUET subjects remain separate fields and are intentionally incomplete here.
collegeProgramme,University of Delhi,Central University,Gargi College,college,college,Delhi,B.A. Programme (Hindi + Political Science),,2026,incomplete,,,incomplete,,unavailable,,published category seat matrix,DU CSAS-UG 2026,unavailable,incomplete,https://admission.uod.ac.in/userfiles/downloads/03-07-2026-UGSeatMatrix2026.pdf | https://www.du.ac.in/?page=colleges-at-du | https://admission.uod.ac.in/userfiles/downloads/2025/07032025_UG-BOI_compressed-1.pdf,"Seat Matrix for Admission to Undergraduate Programmes Academic Session 2026-27, University of Delhi — PDF p. 11 | Colleges at DU, University of Delhi — Official college list; name corroboration | UG Bulletin of Information 2025, University of Delhi — Common eligibility framework; programme-specific rules not copied into this row",College name and category seats verified in the official 2026 DU matrix. | Class XII eligibility and CUET subjects remain separate fields and are intentionally incomplete here.
collegeProgramme,University of Delhi,Central University,Gargi College,college,college,Delhi,B.A. Programme (History + Philosophy),,2026,incomplete,,,incomplete,,unavailable,,published category seat matrix,DU CSAS-UG 2026,unavailable,incomplete,https://admission.uod.ac.in/userfiles/downloads/03-07-2026-UGSeatMatrix2026.pdf | https://www.du.ac.in/?page=colleges-at-du | https://admission.uod.ac.in/userfiles/downloads/2025/07032025_UG-BOI_compressed-1.pdf,"Seat Matrix for Admission to Undergraduate Programmes Academic Session 2026-27, University of Delhi — PDF p. 11 | Colleges at DU, University of Delhi — Official college list; name corroboration | UG Bulletin of Information 2025, University of Delhi — Common eligibility framework; programme-specific rules not copied into this row",College name and category seats verified in the official 2026 DU matrix. | Class XII eligibility and CUET subjects remain separate fields and are intentionally incomplete here.
collegeProgramme,University of Delhi,Central University,Gargi College,college,college,Delhi,B.A. Programme (History + Political Science),,2026,incomplete,,,incomplete,,unavailable,,published category seat matrix,DU CSAS-UG 2026,unavailable,incomplete,https://admission.uod.ac.in/userfiles/downloads/03-07-2026-UGSeatMatrix2026.pdf | https://www.du.ac.in/?page=colleges-at-du | https://admission.uod.ac.in/userfiles/downloads/2025/07032025_UG-BOI_compressed-1.pdf,"Seat Matrix for Admission to Undergraduate Programmes Academic Session 2026-27, University of Delhi — PDF p. 11 | Colleges at DU, University of Delhi — Official college list; name corroboration | UG Bulletin of Information 2025, University of Delhi — Common eligibility framework; programme-specific rules not copied into this row",College name and category seats verified in the official 2026 DU matrix. | Class XII eligibility and CUET subjects remain separate fields and are intentionally incomplete here.
collegeProgramme,University of Delhi,Central University,Gargi College,college,college,Delhi,B.A. Programme (Philosophy + Political Science),,2026,incomplete,,,incomplete,,unavailable,,published category seat matrix,DU CSAS-UG 2026,unavailable,incomplete,https://admission.uod.ac.in/userfiles/downloads/03-07-2026-UGSeatMatrix2026.pdf | https://www.du.ac.in/?page=colleges-at-du | https://admission.uod.ac.in/userfiles/downloads/2025/07032025_UG-BOI_compressed-1.pdf,"Seat Matrix for Admission to Undergraduate Programmes Academic Session 2026-27, University of Delhi — PDF p. 11 | Colleges at DU, University of Delhi — Official college list; name corroboration | UG Bulletin of Information 2025, University of Delhi — Common eligibility framework; programme-specific rules not copied into this row",College name and category seats verified in the official 2026 DU matrix. | Class XII eligibility and CUET subjects remain separate fields and are intentionally incomplete here.
collegeProgramme,University of Delhi,Central University,Gargi College,college,college,Delhi,B.A. Programme (Philosophy + Psychology),,2026,incomplete,,,incomplete,,unavailable,,published category seat matrix,DU CSAS-UG 2026,unavailable,incomplete,https://admission.uod.ac.in/userfiles/downloads/03-07-2026-UGSeatMatrix2026.pdf | https://www.du.ac.in/?page=colleges-at-du | https://admission.uod.ac.in/userfiles/downloads/2025/07032025_UG-BOI_compressed-1.pdf,"Seat Matrix for Admission to Undergraduate Programmes Academic Session 2026-27, University of Delhi — PDF p. 11 | Colleges at DU, University of Delhi — Official college list; name corroboration | UG Bulletin of Information 2025, University of Delhi — Common eligibility framework; programme-specific rules not copied into this row",College name and category seats verified in the official 2026 DU matrix. | Class XII eligibility and CUET subjects remain separate fields and are intentionally incomplete here.
collegeProgramme,University of Delhi,Central University,Gargi College,college,college,Delhi,B.Com.,,2026,incomplete,,,incomplete,,unavailable,,published category seat matrix,DU CSAS-UG 2026,unavailable,incomplete,https://admission.uod.ac.in/userfiles/downloads/03-07-2026-UGSeatMatrix2026.pdf | https://www.du.ac.in/?page=colleges-at-du | https://admission.uod.ac.in/userfiles/downloads/2025/07032025_UG-BOI_compressed-1.pdf,"Seat Matrix for Admission to Undergraduate Programmes Academic Session 2026-27, University of Delhi — PDF p. 11 | Colleges at DU, University of Delhi — Official college list; name corroboration | UG Bulletin of Information 2025, University of Delhi — Common eligibility framework; programme-specific rules not copied into this row",College name and category seats verified in the official 2026 DU matrix. | Class XII eligibility and CUET subjects remain separate fields and are intentionally incomplete here.
collegeProgramme,University of Delhi,Central University,Gargi College,college,college,Delhi,B.Com. (Hons.),,2026,incomplete,,,incomplete,,unavailable,,published category seat matrix,DU CSAS-UG 2026,unavailable,incomplete,https://admission.uod.ac.in/userfiles/downloads/03-07-2026-UGSeatMatrix2026.pdf | https://www.du.ac.in/?page=colleges-at-du | https://admission.uod.ac.in/userfiles/downloads/2025/07032025_UG-BOI_compressed-1.pdf,"Seat Matrix for Admission to Undergraduate Programmes Academic Session 2026-27, University of Delhi — PDF p. 11 | Colleges at DU, University of Delhi — Official college list; name corroboration | UG Bulletin of Information 2025, University of Delhi — Common eligibility framework; programme-specific rules not copied into this row",College name and category seats verified in the official 2026 DU matrix. | Class XII eligibility and CUET subjects remain separate fields and are intentionally incomplete here.
collegeProgramme,University of Delhi,Central University,Gargi College,college,college,Delhi,B.Sc. (Hons.) Botany,,2026,incomplete,,,incomplete,,unavailable,,published category seat matrix,DU CSAS-UG 2026,unavailable,incomplete,https://admission.uod.ac.in/userfiles/downloads/03-07-2026-UGSeatMatrix2026.pdf | https://www.du.ac.in/?page=colleges-at-du | https://admission.uod.ac.in/userfiles/downloads/2025/07032025_UG-BOI_compressed-1.pdf,"Seat Matrix for Admission to Undergraduate Programmes Academic Session 2026-27, University of Delhi — PDF p. 11 | Colleges at DU, University of Delhi — Official college list; name corroboration | UG Bulletin of Information 2025, University of Delhi — Common eligibility framework; programme-specific rules not copied into this row",College name and category seats verified in the official 2026 DU matrix. | Class XII eligibility and CUET subjects remain separate fields and are intentionally incomplete here.
collegeProgramme,University of Delhi,Central University,Gargi College,college,college,Delhi,B.Sc. (Hons.) Chemistry,,2026,incomplete,,,incomplete,,unavailable,,published category seat matrix,DU CSAS-UG 2026,unavailable,incomplete,https://admission.uod.ac.in/userfiles/downloads/03-07-2026-UGSeatMatrix2026.pdf | https://www.du.ac.in/?page=colleges-at-du | https://admission.uod.ac.in/userfiles/downloads/2025/07032025_UG-BOI_compressed-1.pdf,"Seat Matrix for Admission to Undergraduate Programmes Academic Session 2026-27, University of Delhi — PDF p. 11 | Colleges at DU, University of Delhi — Official college list; name corroboration | UG Bulletin of Information 2025, University of Delhi — Common eligibility framework; programme-specific rules not copied into this row",College name and category seats verified in the official 2026 DU matrix. | Class XII eligibility and CUET subjects remain separate fields and are intentionally incomplete here.
collegeProgramme,University of Delhi,Central University,Gargi College,college,college,Delhi,B.Sc. (Hons.) Mathematics,,2026,incomplete,,,incomplete,,unavailable,,published category seat matrix,DU CSAS-UG 2026,unavailable,incomplete,https://admission.uod.ac.in/userfiles/downloads/03-07-2026-UGSeatMatrix2026.pdf | https://www.du.ac.in/?page=colleges-at-du | https://admission.uod.ac.in/userfiles/downloads/2025/07032025_UG-BOI_compressed-1.pdf,"Seat Matrix for Admission to Undergraduate Programmes Academic Session 2026-27, University of Delhi — PDF p. 11 | Colleges at DU, University of Delhi — Official college list; name corroboration | UG Bulletin of Information 2025, University of Delhi — Common eligibility framework; programme-specific rules not copied into this row",College name and category seats verified in the official 2026 DU matrix. | Class XII eligibility and CUET subjects remain separate fields and are intentionally incomplete here.
collegeProgramme,University of Delhi,Central University,Gargi College,college,college,Delhi,B.Sc. (Hons.) Microbiology,,2026,incomplete,,,incomplete,,unavailable,,published category seat matrix,DU CSAS-UG 2026,unavailable,incomplete,https://admission.uod.ac.in/userfiles/downloads/03-07-2026-UGSeatMatrix2026.pdf | https://www.du.ac.in/?page=colleges-at-du | https://admission.uod.ac.in/userfiles/downloads/2025/07032025_UG-BOI_compressed-1.pdf,"Seat Matrix for Admission to Undergraduate Programmes Academic Session 2026-27, University of Delhi — PDF p. 11 | Colleges at DU, University of Delhi — Official college list; name corroboration | UG Bulletin of Information 2025, University of Delhi — Common eligibility framework; programme-specific rules not copied into this row",College name and category seats verified in the official 2026 DU matrix. | Class XII eligibility and CUET subjects remain separate fields and are intentionally incomplete here.
